kopalnia_DATASIZE_200_KNN_3_distanceAlgorithm_PROBABILITY_Algorithms_MAGNETIC
MEAN
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 19/19 2/19 2/19
PROCENT_PUNKTOW_ODNIESIENIA 100.0 10.526315789473683 10.526315789473683
LISTA_PUNKTOW_ODNIESIENIA 1,3,4,5,6,7,2,9,13,11,10,12,8,15,16,18,17,19,20, 3,2, 3,2,
MAX
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 19/19 1/19 1/19
PROCENT_PUNKTOW_ODNIESIENIA 100.0 5.263157894736842 5.263157894736842
LISTA_PUNKTOW_ODNIESIENIA 1,3,4,5,6,7,2,9,13,11,10,12,8,15,16,18,17,19,20, 3, 3,
MIN
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 19/19 1/19 1/19
PROCENT_PUNKTOW_ODNIESIENIA 100.0 5.263157894736842 5.263157894736842
LISTA_PUNKTOW_ODNIESIENIA 1,3,4,5,6,7,2,9,13,11,10,12,8,15,16,18,17,19,20, 3, 3,
MEDIANA
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 19/19 2/19 2/19
PROCENT_PUNKTOW_ODNIESIENIA 100.0 10.526315789473683 10.526315789473683
LISTA_PUNKTOW_ODNIESIENIA 1,3,4,5,6,7,2,9,13,11,10,12,8,15,16,18,17,19,20, 3,2, 3,2,
MODE
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 19/19 1/19 1/19
PROCENT_PUNKTOW_ODNIESIENIA 100.0 5.263157894736842 5.263157894736842
LISTA_PUNKTOW_ODNIESIENIA 1,3,4,5,6,7,2,9,13,11,10,12,8,15,16,18,17,19,20, 3, 3,
PERCENTILE  -  10
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 19/19 1/19 1/19
PROCENT_PUNKTOW_ODNIESIENIA 100.0 5.263157894736842 5.263157894736842
LISTA_PUNKTOW_ODNIESIENIA 1,3,4,5,6,7,2,9,13,11,10,12,8,15,16,18,17,19,20, 3, 3,
PERCENTILE  -  20
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 19/19 1/19 1/19
PROCENT_PUNKTOW_ODNIESIENIA 100.0 5.263157894736842 5.263157894736842
LISTA_PUNKTOW_ODNIESIENIA 1,3,4,5,6,7,2,9,13,11,10,12,8,15,16,18,17,19,20, 3, 3,
PERCENTILE  -  50
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 19/19 2/19 2/19
PROCENT_PUNKTOW_ODNIESIENIA 100.0 10.526315789473683 10.526315789473683
LISTA_PUNKTOW_ODNIESIENIA 1,3,4,5,6,7,2,9,13,11,10,12,8,15,16,18,17,19,20, 3,2, 3,2,
PERCENTILE  -  70
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 19/19 2/19 2/19
PROCENT_PUNKTOW_ODNIESIENIA 100.0 10.526315789473683 10.526315789473683
LISTA_PUNKTOW_ODNIESIENIA 1,3,4,5,6,7,2,9,13,11,10,12,8,15,16,18,17,19,20, 3,2, 3,2,
PERCENTILE  -  90
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 19/19 2/19 2/19
PROCENT_PUNKTOW_ODNIESIENIA 100.0 10.526315789473683 10.526315789473683
LISTA_PUNKTOW_ODNIESIENIA 1,3,4,5,6,7,2,9,13,11,10,12,8,15,16,18,17,19,20, 3,2, 3,2,
kopalnia_DATASIZE_200_KNN_3_distanceAlgorithm_PROBABILITY_Algorithms_RSSI
MEAN
#;X;Y;XY
LICZBA_PUNKTOW_ODNIESIENIA 19/19 2/19 2/19
PROCENT_PUNKTOW_ODNIESIENIA 100.0 10.526315789473683 10.526315789473683
LISTA_PUNKTOW_ODNIESIENIA 1,3,4,5,6,7,2,9,13,11,10,12,8,15,16,18,17,19,20, 3,19, 3,19,
MAX
#;X;Y;XY
